
##### time= 2.179999958e-09, label: 
0		0		127452
0		0.00125		127276
0		0.0025		125018
0		0.00375		122338
0		0.005		118231
0		0.00625		113169
0		0.0075		107948
0		0.00875		102332
0		0.01		95179
0		0.01125		86656.6
0		0.0125		76507.3
0		0.01375		64304.1
0		0.015		50373.4
0		0.01625		35887.3
0		0.0175		22879.8
0		0.01875		11003.8
0		0.02		0
0.00625		0		105927
0.00625		0.00125		105532
0.00625		0.0025		104178
0.00625		0.00375		102226
0.00625		0.005		99408.4
0.00625		0.00625		95629.4
0.00625		0.0075		90823.2
0.00625		0.00875		85219.7
0.00625		0.01		78585.8
0.00625		0.01125		71053.6
0.00625		0.0125		62505.2
0.00625		0.01375		52913.8
0.00625		0.015		42011.1
0.00625		0.01625		30633.9
0.00625		0.0175		19850.2
0.00625		0.01875		9638.79
0.00625		0.02		0
0.0125		0		74586.9
0.0125		0.00125		74300.2
0.0125		0.0025		74220.8
0.0125		0.00375		73763.5
0.0125		0.005		73180.2
0.0125		0.00625		71902.2
0.0125		0.0075		69715.4
0.0125		0.00875		66573.5
0.0125		0.01		63221.9
0.0125		0.01125		59182.2
0.0125		0.0125		54273.6
0.0125		0.01375		48542.4
0.0125		0.015		41251.7
0.0125		0.01625		31770.5
0.0125		0.0175		21267.6
0.0125		0.01875		10508.6
0.0125		0.02		0
0.01875		0		52657.6
0.01875		0.00125		52783.9
0.01875		0.0025		53882
0.01875		0.00375		55470
0.01875		0.005		57597.4
0.01875		0.00625		61262.2
0.01875		0.0075		65834.5
0.01875		0.00875		71075.8
0.01875		0.01		77223.8
0.01875		0.01125		84182.1
0.01875		0.0125		92056.4
0.01875		0.01375		100875
0.01875		0.015		110871
0.01875		0.01625		76930.9
0.01875		0.0175		48089.7
0.01875		0.01875		22854.1
0.01875		0.02		0
0.025		0		12760.2
0.025		0.00125		12063.2
0.025		0.0025		12156.7
0.025		0.00375		11832.8
0.025		0.005		49419.7
0.025		0.00625		56810
0.025		0.0075		65936
0.025		0.00875		77112.7
0.025		0.01		89996.4
0.025		0.01125		105450
0.025		0.0125		124069
0.025		0.01375		146189
0.025		0.015		172887
0.025		0.01625		52675.9
