
##### time= 3.180000041e-09, label: 
0		0		144970
0		0.00125		143936
0		0.0025		142828
0		0.00375		140907
0		0.005		137321
0		0.00625		132286
0		0.0075		125697
0		0.00875		117890
0		0.01		108658
0		0.01125		98028
0		0.0125		85891.1
0		0.01375		72288
0		0.015		56522.1
0		0.01625		40544.1
0		0.0175		25976.9
0		0.01875		12530.9
0		0.02		0
0.00625		0		128231
0.00625		0.00125		127249
0.00625		0.0025		125465
0.00625		0.00375		123165
0.00625		0.005		119578
0.00625		0.00625		115188
0.00625		0.0075		109562
0.00625		0.00875		103026
0.00625		0.01		95346.8
0.00625		0.01125		86440.8
0.00625		0.0125		76122.5
0.00625		0.01375		64425.7
0.00625		0.015		51260.4
0.00625		0.01625		37604.7
0.00625		0.0175		24472.8
0.00625		0.01875		11914.5
0.00625		0.02		0
0.0125		0		107788
0.0125		0.00125		107971
0.0125		0.0025		107392
0.0125		0.00375		106273
0.0125		0.005		104693
0.0125		0.00625		102517
0.0125		0.0075		99754.7
0.0125		0.00875		96349.3
0.0125		0.01		92316.8
0.0125		0.01125		87240.7
0.0125		0.0125		80722.2
0.0125		0.01375		72256.2
0.0125		0.015		61443.3
0.0125		0.01625		47228.3
0.0125		0.0175		31576.6
0.0125		0.01875		15591.8
0.0125		0.02		0
0.01875		0		100461
0.01875		0.00125		101421
0.01875		0.0025		103435
0.01875		0.00375		106408
0.01875		0.005		111399
0.01875		0.00625		115654
0.01875		0.0075		120943
0.01875		0.00875		126969
0.01875		0.01		133955
0.01875		0.01125		142030
0.01875		0.0125		151367
0.01875		0.01375		161913
0.01875		0.015		173730
0.01875		0.01625		120469
0.01875		0.0175		75264.7
0.01875		0.01875		35756.7
0.01875		0.02		0
0.025		0		37563.9
0.025		0.00125		37814.2
0.025		0.0025		38338.8
0.025		0.00375		37977.5
0.025		0.005		115246
0.025		0.00625		124365
0.025		0.0075		135804
0.025		0.00875		149401
0.025		0.01		165313
0.025		0.01125		184433
0.025		0.0125		207643
0.025		0.01375		235876
0.025		0.015		270571
0.025		0.01625		83075.9
0.025		0.0175		52174.1
0.025		0.01875		24856.5
0.025		0.02		0
0.03125		0		-25405.5
0.03125		0.00125		-26122.8
0.03125		0.0025		-27931.4
0.03125		0.00375		-30903.8
0.03125		0.005		-35264.6
0.03125		0.00625		-35257.1
0.03125		0.0075		-35119.8
0.03125		0.00875		-34874.1
0.03125		0.01		-34507.1
0.03125		0.01125		-34057.5
0.03125		0.0125		-33509.6
0.03125		0.01375		-32842.4
0.03125		0.015		-32024.6
0.03125		0.01625		-18299.7
0.03125		0.0175		-9614.12
0.03125		0.01875		-4098.71
