
##### time= 8.980564417e-06, label: 
8.97942E-10		1.55188E-07
9.06921E-08		1.49743E-07
1.80486E-07		1.49743E-07
2.70281E-07		1.61995E-07
3.60076E-07		1.40214E-07
4.49872E-07		1.59272E-07
5.39667E-07		1.70162E-07
6.29463E-07		1.44298E-07
7.19259E-07		1.22517E-07
8.09054E-07		1.64717E-07
8.9885E-07		1.61995E-07
9.88643E-07		1.45659E-07
1.07843E-06		1.57911E-07
1.16822E-06		1.48382E-07
1.25801E-06		1.38853E-07
1.3478E-06		1.38853E-07
1.43759E-06		1.42936E-07
1.52738E-06		1.7833E-07
1.61717E-06		1.42936E-07
1.70696E-06		1.3613E-07
1.79675E-06		1.37491E-07
1.88654E-06		1.6744E-07
1.97633E-06		1.72885E-07
2.06612E-06		1.57911E-07
2.15591E-06		1.1571E-07
2.2457E-06		1.27962E-07
2.33549E-06		1.59272E-07
2.42528E-06		1.6744E-07
2.51507E-06		1.17072E-07
2.60486E-06		1.42936E-07
2.69465E-06		1.37491E-07
2.78444E-06		1.33407E-07
2.87423E-06		1.44298E-07
2.96402E-06		1.40214E-07
3.05381E-06		1.76969E-07
3.1436E-06		1.61995E-07
3.23339E-06		1.52466E-07
3.32318E-06		1.66079E-07
3.41297E-06		1.61995E-07
3.50276E-06		1.72885E-07
3.59255E-06		1.63356E-07
3.68234E-06		1.33407E-07
3.77213E-06		1.18433E-07
3.86193E-06		1.55188E-07
3.95174E-06		1.55188E-07
4.04156E-06		1.41575E-07
4.13137E-06		1.2524E-07
4.22118E-06		1.45659E-07
4.31099E-06		1.60633E-07
4.40081E-06		1.81053E-07
4.49062E-06		1.72885E-07
4.58043E-06		1.30685E-07
4.67024E-06		1.56549E-07
4.76006E-06		1.37491E-07
4.84987E-06		1.37491E-07
4.93968E-06		1.64717E-07
5.02949E-06		1.45659E-07
5.11931E-06		1.51104E-07
5.20912E-06		1.30685E-07
5.29893E-06		1.37491E-07
5.38874E-06		1.37491E-07
5.47856E-06		1.55188E-07
5.56837E-06		1.55188E-07
5.65818E-06		1.33407E-07
5.748E-06		1.52466E-07
5.83781E-06		1.34769E-07
5.92762E-06		1.42936E-07
6.01743E-06		1.63356E-07
6.10725E-06		1.4702E-07
6.19706E-06		1.37491E-07
6.28687E-06		1.38853E-07
6.37668E-06		1.49743E-07
6.4665E-06		1.49743E-07
6.55631E-06		1.79692E-07
6.64612E-06		1.55188E-07
6.73593E-06		1.57911E-07
6.82575E-06		1.59272E-07
6.91556E-06		1.60633E-07
7.00537E-06		1.52466E-07
7.09518E-06		1.4702E-07
7.185E-06		1.29323E-07
7.27481E-06		1.44298E-07
7.36462E-06		1.53827E-07
7.45443E-06		1.38853E-07
7.54425E-06		1.37491E-07
7.63406E-06		1.7833E-07
7.72382E-06		1.30685E-07
7.81359E-06		1.45659E-07
7.90336E-06		1.27962E-07
7.99313E-06		1.26601E-07
8.08289E-06		1.63356E-07
8.17266E-06		1.27962E-07
8.26243E-06		1.4702E-07
8.35219E-06		1.4702E-07
8.44196E-06		1.38853E-07
8.53173E-06		1.22517E-07
8.6215E-06		1.40214E-07
8.71126E-06		1.32046E-07
8.80103E-06		1.30685E-07
8.8908E-06		1.27962E-07
