
##### time= 8.97958e-06 
0		0		-0.0567453
0		0.00195313		-0.0567388
0		0.00390626		-0.0567382
0		0.00585938		-0.0567453
0		0.00781251		-0.056762
0		0.00976564		-0.0567848
0		0.0117188		-0.0568084
0		0.0136719		-0.0568351
0		0.015625		-0.056865
0		0.0175782		-0.0568996
0		0.0195313		-0.0569401
0		0.0214844		-0.0569852
0		0.0234375		-0.0570363
0		0.0253907		-0.0570908
0		0.0273438		-0.0571487
0		0.0292969		-0.0572082
0		0.03125		-0.057267
0		0.0332032		-0.0573285
0		0.0351563		-0.0573925
0		0.0371094		-0.0574681
0		0.0390626		-0.0575512
0		0.0410157		-0.057637
0		0.0429688		-0.0577242
0		0.0449219		-0.0578112
0		0.0468751		-0.0579012
0		0.0488282		-0.0579946
0		0.0507813		-0.0580895
0		0.0527345		-0.0581838
0		0.0546876		-0.0582782
0		0.0566407		-0.0583712
0		0.0585938		-0.0584632
0		0.060547		-0.0585525
0		0.0625001		-0.0586398
0		0.0644532		-0.0587278
0		0.0664064		-0.0588177
0		0.0683595		-0.0589086
0		0.0703126		-0.0590008
0		0.0722657		-0.0590944
0		0.0742189		-0.059192
0		0.076172		-0.0592903
0		0.0781251		-0.059386
0		0.0800782		-0.0594787
0		0.0820314		-0.0595671
0		0.0839845		-0.05965
0		0.0859376		-0.0597307
0		0.0878908		-0.0598115
0		0.0898439		-0.0598896
0		0.091797		-0.0599642
0		0.0937501		-0.0600381
0		0.0957033		-0.0601104
0		0.0976564		-0.0601836
0		0.0996095		-0.0602547
0		0.101563		-0.0603248
0		0.103516		-0.0603901
0		0.105469		-0.0604497
0		0.107422		-0.0605046
0		0.109375		-0.0605566
0		0.111328		-0.0606029
0		0.113281		-0.0606424
0		0.115235		-0.0606769
0		0.117188		-0.0607069
0		0.119141		-0.0607378
0		0.121094		-0.0607634
0		0.123047		-0.0607854
0		0.125		-0.0608025
0		0.126953		-0.0608123
0		0.128906		-0.0608144
0		0.13086		-0.0608105
0		0.132813		-0.0608002
0		0.134766		-0.0607817
0		0.136719		-0.0607584
0		0.138672		-0.0607301
0		0.140625		-0.0606985
0		0.142578		-0.0606625
0		0.144531		-0.0606219
0		0.146485		-0.0605721
0		0.148438		-0.060516
0		0.150391		-0.0604567
0		0.152344		-0.0603974
0		0.154297		-0.060334
0		0.15625		-0.0602659
0		0.158203		-0.0601917
0		0.160156		-0.0601157
0		0.16211		-0.0600383
0		0.164063		-0.0599596
0		0.166016		-0.0598757
0		0.167969		-0.0597896
0		0.169922		-0.0596995
0		0.171875		-0.0596053
0		0.173828		-0.0595083
0		0.175782		-0.0594081
0		0.177735		-0.0593091
0		0.179688		-0.0592109
0		0.181641		-0.0591143
0		0.183594		-0.0590165
0		0.185547		-0.0589185
0		0.1875		-0.0588225
0		0.189453		-0.0587259
0		0.191407		-0.0586297
0		0.19336		-0.0585327
0		0.195313		-0.0584342
0		0.197266		-0.0583394
0		0.199219		-0.0582436
0		0.201172		-0.0581478
0		0.203125		-0.058056
0		0.205078		-0.0579715
0		0.207032		-0.0578902
0		0.208985		-0.0578122
0		0.210938		-0.0577358
0		0.212891		-0.0576588
0		0.214844		-0.0575824
0		0.216797		-0.0575102
0		0.21875		-0.0574382
0		0.220703		-0.0573683
0		0.222657		-0.0573033
0		0.22461		-0.0572443
0		0.226563		-0.0571863
0		0.228516		-0.0571318
0		0.230469		-0.0570786
0		0.232422		-0.0570308
0		0.234375		-0.0569848
0		0.236328		-0.0569407
0		0.238282		-0.0569012
0		0.240235		-0.0568667
0		0.242188		-0.0568354
0		0.244141		-0.0568066
0		0.246094		-0.0567824
0		0.248047		-0.056761
0		0.25		-0.0567453
0.00195313		0		-0.056751
0.00195313		0.00195313		-0.0567427
0.00195313		0.00390626		-0.056743
0.00195313		0.00585938		-0.0567495
0.00195313		0.00781251		-0.056765
0.00195313		0.00976564		-0.0567874
0.00195313		0.0117188		-0.0568117
0.00195313		0.0136719		-0.0568389
0.00195313		0.015625		-0.0568679
0.00195313		0.0175782		-0.0569015
0.00195313		0.0195313		-0.0569419
0.00195313		0.0214844		-0.0569852
0.00195313		0.0234375		-0.0570347
0.00195313		0.0253907		-0.0570881
0.00195313		0.0273438		-0.0571451
0.00195313		0.0292969		-0.0572039
0.00195313		0.03125		-0.0572623
0.00195313		0.0332032		-0.0573246
0.00195313		0.0351563		-0.0573914
0.00195313		0.0371094		-0.0574664
0.00195313		0.0390626		-0.0575492
0.00195313		0.0410157		-0.057635
0.00195313		0.0429688		-0.0577233
0.00195313		0.0449219		-0.0578102
0.00195313		0.0468751		-0.0579006
0.00195313		0.0488282		-0.0579947
0.00195313		0.0507813		-0.058092
0.00195313		0.0527345		-0.0581861
