
##### time= 8.97958e-06 
8.97958E-10		-2.84234E-06
9.06938E-08		-2.53333E-06
1.8049E-07		-2.06097E-06
2.70285E-07		-1.70432E-06
3.60081E-07		-1.61992E-06
4.49877E-07		-1.48107E-06
5.39673E-07		-1.4484E-06
6.29469E-07		-1.37625E-06
7.19264E-07		-1.19656E-06
8.0906E-07		-1.23604E-06
8.98856E-07		-1.20473E-06
9.88652E-07		-1.11352E-06
1.07845E-06		-1.10399E-06
1.16824E-06		-9.95092E-07
1.25804E-06		-9.36557E-07
1.34783E-06		-9.31112E-07
1.43763E-06		-8.53519E-07
1.52743E-06		-8.73938E-07
1.61722E-06		-9.24306E-07
1.70702E-06		-8.2221E-07
1.79681E-06		-7.77288E-07
1.88661E-06		-7.22837E-07
1.97641E-06		-7.39172E-07
2.0662E-06		-7.52785E-07
2.156E-06		-6.6158E-07
2.24579E-06		-7.01056E-07
2.33559E-06		-6.34354E-07
2.42538E-06		-5.24091E-07
2.51518E-06		-4.88698E-07
2.60498E-06		-5.70374E-07
2.69477E-06		-4.65556E-07
2.78457E-06		-5.51316E-07
2.87436E-06		-5.21368E-07
2.96416E-06		-4.19273E-07
3.05396E-06		-3.89325E-07
3.14375E-06		-4.1655E-07
3.23355E-06		-3.77073E-07
3.32334E-06		-3.48486E-07
3.41314E-06		-2.96758E-07
3.50293E-06		-2.85868E-07
3.59273E-06		-2.49113E-07
3.68253E-06		-2.04191E-07
3.77232E-06		-1.90578E-07
3.86212E-06		-1.90578E-07
3.95191E-06		-1.83772E-07
4.04171E-06		-1.47018E-07
4.1315E-06		-1.2796E-07
4.2213E-06		-1.14347E-07
4.3111E-06		-9.52892E-08
4.40089E-06		-8.30378E-08
4.49069E-06		-7.89539E-08
4.58048E-06		-6.12574E-08
4.67028E-06		-8.16765E-08
4.76008E-06		-9.66505E-08
4.84987E-06		-9.3928E-08
4.93967E-06		-7.48701E-08
5.02946E-06		-1.12986E-07
5.11926E-06		-1.08902E-07
5.20905E-06		-9.93731E-08
5.29885E-06		-9.80118E-08
5.38865E-06		-1.06179E-07
5.47844E-06		-1.19792E-07
5.56824E-06		-9.52892E-08
5.65803E-06		-1.1707E-07
5.74783E-06		-1.12986E-07
5.83762E-06		-1.1707E-07
5.92742E-06		-1.22515E-07
6.01722E-06		-1.11625E-07
6.10701E-06		-9.52892E-08
6.19681E-06		-1.00734E-07
6.2866E-06		-9.66505E-08
6.3764E-06		-9.80118E-08
6.4662E-06		-8.16765E-08
6.55599E-06		-1.08902E-07
6.64579E-06		-9.25667E-08
6.73558E-06		-9.52892E-08
6.82538E-06		-9.80118E-08
6.91517E-06		-9.52892E-08
7.00497E-06		-8.30378E-08
7.09477E-06		-9.25667E-08
7.18456E-06		-9.52892E-08
7.27436E-06		-4.90059E-08
7.36415E-06		-8.71216E-08
7.45395E-06		-6.80637E-08
7.54375E-06		-7.75927E-08
7.63354E-06		-6.80637E-08
7.72334E-06		-5.98961E-08
7.81313E-06		-5.71735E-08
7.90293E-06		-6.26186E-08
7.99272E-06		-7.89539E-08
8.08252E-06		-5.17284E-08
8.17232E-06		-5.85348E-08
8.26211E-06		-6.39799E-08
8.35191E-06		-6.39799E-08
8.4417E-06		-6.26186E-08
8.5315E-06		-7.48701E-08
8.62129E-06		-6.53412E-08
8.71109E-06		-7.35088E-08
8.80089E-06		-7.21476E-08

##### time= 8.97958e-06 
8.97958E-10		2.45029E-07
9.06938E-08		2.96758E-07
1.8049E-07		2.72255E-07
2.70285E-07		2.70894E-07
3.60081E-07		2.87229E-07
4.49877E-07		3.13093E-07
5.39673E-07		2.64087E-07
6.29469E-07		2.62726E-07
7.19264E-07		2.777E-07
8.0906E-07		2.87229E-07
8.98856E-07		2.46391E-07
9.88652E-07		2.92674E-07
1.07845E-06		2.64087E-07
1.16824E-06		2.39584E-07
1.25804E-06		2.79061E-07
1.34783E-06		2.49113E-07
1.43763E-06		2.62726E-07
1.52743E-06		2.73616E-07
1.61722E-06		2.38223E-07
1.70702E-06		2.64087E-07
1.79681E-06		2.06914E-07
1.88661E-06		2.36862E-07
1.97641E-06		2.45029E-07
2.0662E-06		1.96024E-07
2.156E-06		2.19165E-07
2.24579E-06		2.09636E-07
2.33559E-06		2.08275E-07
2.42538E-06		2.00107E-07
2.51518E-06		1.97385E-07
